questions,answers,classes
劳动者怎么“活”？国家法律的尊严何在？——劳动者怎么“活”？国家法律的尊严何在？劳动争议纠纷案件（续）本案事实：诉讼请求人依法在用人单位内部提起申诉，单位领导及上级领导均不给予解决；却还遭到待岗等等迫害。本诉讼人无奈只好拿起法律武器，向本市劳动仲裁委员会依法提起诉求用人单位应当支付克扣、拖欠本人工资等；可是，劳动仲裁审理人员却押案长达91天，且对申请人的诉求事实不予认定、有法不依的枉法裁定。本诉讼人无奈又依法诉讼到本市管辖区法院，区法院押案不审理长达8个多月，违反法律规定6个月审结的规定；本诉讼人向法官要求出具法庭上提交证据收据和复印卷宗，法官却不允许，且本人依法申请证据保全也被审判长个人取消了的事实；区法院的（2010浑民一初字273号）判决，审判人员对本案还是认定事实、适用法律犯严重错误。本诉讼人相信法律是“公正”的，本人又上诉到市中级人民法院，该法院还是驳回上诉维持原判（2011白山民一终字56号）的终审判决。审判人员对本案同是认定事实、适用法律犯严重错误；且审判程序违法。本上诉人又一次依据《中华人民共和国民事诉讼法》第179条相关之规定及审判监督程序向二审法院提起重新审理本案，市中级法院还是押案4个多月不立案、二审法院以询问申诉人程序审理本案后，8个多月不给裁决，本申诉人在这期间曾经多次到市中级法院要求给当事人受理案件通知书、本人在法庭上提供的新证据收据和审理本案裁决书，该法院法官却推脱不给出具。且也不告知当事人应当向上级法院申请再审的规定。使本申诉人于2011年11月8日再次依法向省高级人民法院提起申请再审，可是，省高院法官电话通知申请人于2012年2月28日上午9时整到庭开听证会，本人提前30分钟到了省高院，法官却9时多了还没有到，我们多人多次打电话才联系到法官，“听证会”又改成再次询问当事人的再审审查询问程序。这些“审查、再审查，询问、再询问”的累诉当事人的事实。本申诉人始终坚持走依法维权的路，可如今已经4年的时间了；本人亲身经历几个司法部门，经过多次审理的所见所闻事实，然而现实却是“官官相护、司法腐败、权利已经大于法律”的事实；我再有相信法律是“公正”的信念和决心，也经不起这种押案、拖案、违反法律程序、事实不认定、有法不依、枉法判决的累诉折磨；更是承受不了单位领导的谩骂、恐吓、精神侵害、打击报复等的迫害。要不是本人依法亲身经历维权的事实，怎么能够相信这是劳动者依法维权真实而最具典型的枉法判决案例！人民法院的法官就是如此“秉公办案”的吗？用什么来保护劳动者的合法权益？法官激化矛盾又怎么能够促进社会和谐，以维护社会稳定为大局？法院这又是怎么推行的“阳光司法”？请问公平正义何在？国家法律的尊严何在？司法公信力何在？这是在践踏国家法律！本人被涉黑凶犯残害的事实：本人于3月3日向法制网询问了上述案件事实后，于3月8日17时20分钟左右在下班回家的路上被凶犯拦路袭击打昏倒地伤害，造成本人身体多处骨折，右眼残疾的重伤残害……。而省高院法官不依法审查本案，却于3月26日对本案作出（2012吉民申字第84号）枉法裁定书，驳回本人的再审申请。劳动者还能依法维护自己的合法权益吗？还能体面劳动吗？还有国家法律吗？劳动者的身体及生命都得不到安全保障，又怎么能够“活”？而且使我们“活”的有尊严？本受害人诉求国家司法监督部门和纪检监察部门能够对此枉法判决案件进行调查，还本受害人一个公道！恳求媒体和法律志愿者给予援助！谢谢！本案当事人（受害人）：高俊平联系电话：135967056872012年9月28日,不合理，因为项链是他人偷走的，你并不需要承担这个责任，但你可能会在工作上被追究有一定的责任。,工伤事故
要考核工资和提成——在今年我辞职了，拖欠的工资一直未要回。我已申请了仲裁，如果仲裁就不给，,那属于工伤，工作单位应该负则，具体的赔偿数额是要经过计算的。如有具体问题可继续联系我。,工伤事故
劳动关系与谁建立——你好！请教一下，我与某某单位签订劳动合同，到它的下属单位工作，劳动合同一年一签，每年都是1月1日至12月31日。2001年我与该单位签订的合同也是从2001年1月1日至2001年12月31日，可是在2001年年末，即12月13日下属单位才取得法人资格，请问我2001年的劳动关系是与某某单位建立的？还是与它的下属单位建立的？我的邮箱是1093066332@qq.com,要申请工伤认定，然后根据在伤情经治疗相对稳定后，进行劳动能力鉴定。再根据工伤保险条例等法律享受工伤待遇。,工伤事故
经济纠纷——本人1997至该公司工作，从普通技术人员到总经理都做过，历经15年。2011年老板强行制定考核方案，以1.2亿产值（故意提高产值，该企业只有4000万以内能力）考核时任技术负责人的我。以扣款30%作抵押，余70%同样以该标准考核。虽本人强烈反对，但老板依然发动群众强制执行。年底以未完成任务为理由拒绝支付所扣工资。制定考核与本人所签劳动合同约定相抵触（月工资，每天8小时工作），2012年5月份，老板以不降工资就离开公司威胁，并拒绝支付4月份工资（拖至6月28日才由家属索回，应次月15日支付）。本人6月25日以未及时足额支付工资为理由提出与该公司解除合同。并要求补齐工资及经济补偿。劳动仲裁不予支持。我应该怎么办？（该公司以自动离职为名解除合同，至今拒绝办理养老保险关系转移）谢谢！,您好，公司和银行的这种做法是违法的，建议与公司先行协商，也可以通过诉讼途径维权。详情请咨询北京汉威律师事务所律师15101531731聂律师,工伤事故
企业变相逼我走怎么办——我2002年7月入职这家物流公司，是公司的基层管理员，现在月薪6500左右，合同期是到2014年7月，当我知道满十年可以申请签无固定期限合同，就在7月份口头跟行政部的主任和部门经理提过，谁知不但没签反而以被莫须有的事情停我的职对我培训，所谓的培训就是坐在一张板凳上什么也没安排特难受。但它工资照发。从8月27日至10月20日.最后它又出通告说我培训期间没认真学习，要调整岗位为司机。司机是干一小时多少钱的综合计算工时制。我对两份处理我的通告都没签字。9月26我有书面向公司提出签订无固定期限合同及补足未足额缴交社保。住房公积金的申请。现在我该怎么办？去劳动仲裁能要回经济补偿吗。,从你说的情况来看，电子厂没有责任，集体保险，应该按照保险合同处理。,工伤事故
拖欠工资——我是一个在酒楼打工的，我和老板没有签订劳动合同书。由于近期酒楼效益不好，老板拖欠工资，并且还无让我走。我现在想辞职不干，但他不批或批了以后以效益不好拖欠工资，我该怎么办？请求好心人给予帮助，谢谢！,可电话咨询本律师解答疑惑。,工伤事故
劳动纠纷——你好！我2005年5月进入深圳一家公司工作，2006年患有强直性脊柱炎后辞职看病，2007年4月又回到这家公司工作到现在。我想咨询：1.2007年之后因病情复发曾3次请病假看病（每次请假之间工作时间超过一年）公司没有给我发病假工资。询问人事部结果就是本公司没有病假工资。如果打官司我能得到几个月工资？病假工资怎么算？需要什么证据？2.医疗期满后，公司安排的工作如果我不能胜任被解除劳动合同，我得到赔偿吗？？怎么算？？3.2012年我请病假半年，工作后2个月后病情复发还能请假吗？4.律师费怎么算邮箱：254039886@qq.com,您好，根据我国《劳动法》《劳动合同法》的相关规定，公司的做法存在多处违法、违规的情况，比如未签劳动合同、未交社保、收取员工押金、拖欠员工工资等情形，建议向当地劳动争议仲裁委员会申请仲裁。详情请咨询北京汉威律师事务所律师15101531731聂律师,工伤事故
工伤——厂方没给上工伤保险，出事后快三年了，咋办？,首先，单位不签劳动合同的做法是违法的，用人单位与劳动者必须签订劳动合同，你可以凭此主张双倍工资（最多11个月）。其次，在公司扣除培训费的做法是违法的，介于您陈述得不太清楚与本案的复杂性，只能进行简单的回复。如要委托本律师代理此案，对案件进行全面分析；可与我电话联系后来办公室单独面谈，以更好的为你服务。,工伤事故
劳动仲裁——你好，我因在厂上班时，与公司领导关系不和，导致公司领导让保安叫我出厂，没有给予任何补偿，现我与公司劳动仲裁已结束，仲裁结果是二个月经济赔偿金+8个月双倍工资差额（未签订劳动合同），请问，我如何知道公司有没有上诉，我还需要做什么准备吗，是否一定要请律师呢，请帮忙，谢谢！,不能，根据我国《劳动合同法》的规定，节假日翻倍工资待遇保护的是与用人单位具有劳动关系的劳动者，您做兼职不属于劳动关系，不受《劳动合同法》调整。详情请咨询北京汉威律师事务所律师15101531731聂律师,工伤事故
再审申请人法庭陈述是否上交法官——再审申请人法庭陈述是否上交法官,根据劳动合同法第三十八款规定，未依法缴纳社会保险金的，劳动者可以解除劳动合同，不需要提前通知，单位应支付解除合同经济补偿金。请注意这里面不包括住房公积金。如果不想辞职，保险问题你可以向社保中心投诉，住房公积金的问题可以向基金管理部门投诉,工伤事故
干活车上摔下来——打工人身伤害怎么赔偿的,判决你胜，你向法院申请强制执行即可。要求法院帮你要回你的工资。,工伤事故
企业干部社会养老金——请问，我是2001年参加工作的企业干部，该企业应该何时缴纳社会养老金。,上班受伤，虽然没签劳动合同，但其包工头，要对施工中发生的伤害事故承担赔偿责任。你父亲可以要求其承担赔偿责任。,工伤事故
职高退学退费的规定——就读职业中学已交学费，想退学是否可以退学费，大约多少,你完全可以作为证人向审判庭提供客观证言。,工伤事故
农民工摔伤如何获取赔偿——我父亲（62岁）及同村的三四人（其中一人与用人单位联系并领取工资发放给大家，但并不从中获取利益，他同样是受雇于用人单位）在今年8月初某日受雇于饲料厂做临时装卸工，在过程中不慎摔落卡车下，造成左脚脚跟粉碎性骨折，必须住院治疗，其间，花了近3万元，由于无力再支付医疗费只好回家养伤；治疗过程中曾多次与饲料厂王厂长沟通赔偿问题，对方开始以出院后一次性赔偿为由暂缓处理，最后却告知我们饲料厂无责任，应该由工头（与其联系的那个人）负责。请问律师：1、这种情况是否应该由用人单位负责工伤赔偿？2、工头（与用人单位联系的那个人）是否有责任？3、如何计算赔偿的费用？4、现在处于交涉未果阶段，我们是否应该马上起诉？如果起诉的话需要做哪些准备？5、农民工是否有特殊政策？,您好，1、根据我国《公司法》的相关规定，法定代表人（即您所说的“法人”）与公司是两个不同的概念，法定代表人的死亡不影响公司与员工或者其他实体的债权债务关系，你可以要求公司支付拖欠工资；2、建议先与公司负责人或者管理人协商，如果协商不成可以向当地劳动争议仲裁委员会申请仲裁。详情请咨询北京汉威律师事务所律师15101531731聂律师,工伤事故
左手被机器碾掉3个手指头，该怎样赔偿——我的亲戚，在一私人加工厂干活，左手被机器碾掉3个手指头（大拇指，食指，中指），目前住院治疗已有两个月，花费8万多元了，已出院，老板只给2万元，一直推托说没钱。。。这个该怎样赔偿，应赔偿多少,你好，根据《劳动合同法》的相关规定，公司要求你支付押金的做法本身就是违法的，所以公司的规定属于违法行为，可以向当地的劳动监察部门投诉，或者直接到当地的劳动争议仲裁委员会申请仲裁。详情请咨询北京汉威律师事务所律师15101531731聂律师,工伤事故
车祸——我有一朋友在下班途中骑车出车祸死了，公司会赔多少钱,争吵对方需要在其责任范围内承担法律责任，建议先行协商，如协商不成可以通过诉讼途径维权。详情请咨询北京汉威律师事务所律师15101531731聂律师,工伤事故
职工劳动补偿金是否优先执行——公司法人因借高利贷而出逃国外，现企业因信用社(债权人)向法院起诉，有法院查封并裁定执行拍卖。企业职工也就劳动补偿金提起诉讼，法院主持调解并出具调解书，已申请强制执行。请问：这种情况下，（企业已无偿还能力，）职工劳动补偿金是否享有优先执行权？,不属于工伤，属于非因工死亡。,工伤事故
工作前交了一个工作保证金——我是大学生，找了一份抄写员的兼职，交了二百保证金签了份协议，后来情况与事先说的不符。。。我想要回保证金，怎么办？不符：一开始是大字的海报，后来变成小字的，字多了，工资不变邮箱：975226161@qq。com,知道案情的人的都有作证的义务。你说的情况，你可以为他作证，但是，应该实事求是。,工伤事故
劳动仲裁——我曾在某市发改委一下属事业单位从事专项技术工作三年多，于今年8月被无故辞退后，经各界朋友帮助指导后，便依法要求辞退单位按《劳动法》规定以经济补偿，经过万般努力争取后，现在终于讨回到了应有的经济补偿。但现在该单位还没有完全按《劳动法》中的有关规定实行，未给我购买这三年多的各项社会保险，现在他们的理由是，我的保险有一个单位给我买了的，这就表明我与其它单位存在有雇佣关系，并说是一女二嫁为由，拒绝给我补偿这三年的各项社会保险。就这个问题，我给他们解释到，由于当时他们没与我买社保，我为了不能间断，便只能自己去买，而当时社保部门以我没有本市户口为由不允许我买，于是我只能通过朋友帮忙，联系么一个单位，让他们帮我将社保续买，但钱都由我自己交给了购买社保单位的，况且这三年多来，事实上是我每天都在该单位上班的，对我一再如实的解释，他们仍然不予理会，为此，我只能在此请求各位律师们为我支招，以便依法讨回公道。,您好，根据《工伤保险条例》第三十七条的规定：职工因工死亡，其直系亲属按照下列规定从工伤保险基金领取丧葬补助金、供养亲属抚恤金和一次性工亡补助金：（一）丧葬补助金为６个月的统筹地区上年度职工月平均工资；（二）供养亲属抚恤金按照职工本人工资的一定比例发给由因工死亡职工生前提供主要生活来源、无劳动能力的亲属。标准为：配偶每月４０％，其他亲属每人每月３０％，孤寡老人或者孤儿每人每月在上述标准的基础上增加１０％。核定的各供养亲属的抚恤金之和不应高于因工死亡职工生前的工资。供养亲属的具体范围由国务院劳动保障行政部门规定；（三）一次性工亡补助金标准为４８个月至６０个月的统筹地区上年度职工月平均工资。具体标准由统筹地区的人民政府根据当地经济、社会发展状况规定，报省、自治区、直辖市人民政府备案。详情请咨询北京汉威律师事务所律师15101531731聂律师,工伤事故
劳动补偿金是否享有优先执行权——公司法人因借高利贷而出逃国外，现企业因信用社(债权人)向法院起诉，有法院查封并裁定执行拍卖。企业职工也就劳动补偿金提起诉讼，法院主持调解并出具调解书，已申请强制执行。请问：这种情况下，职工劳动补偿金是否享有优先执行权？,您好，1、根据我国《劳动法》和《劳动合同法》等相关法律法规的规定，用人单位自用工之日起就应该与劳动者签订劳动合同，在你入职两个月单位还没与你签订劳动合同的做法已经违反了法律的规定；2、劳动合同中约定违约金的情形只有两种，除非存在保守商业秘密或者单位提供资金为劳动者培训并与劳动者约定服务期限，否则不能约定违约金。3、劳动者辞职后，用人单位须配合劳动者及时办理档案、社保转移等手续也是法定的义务，没必要担心。详情请咨询北京汉威律师事务所律师15101531731聂律师QQ：1565982594,工伤事故
法律援助因证据不足而决绝受理——我因一件佣工伤害案申请法律援助！所有资料包括经济困难证明都没问题，但法律援助中心因为我证据不足而拒绝我的申请！请问：法律援助中心因证据不而拒绝受理案件合法吗？,有口头协议也是协议，你们可以要求老板支付你们工资，如果其拒不支付，你们拿起法律武器来维护自身合法权益。,工伤事故
工程余款——去年，我老公经亲戚介绍跟朋友合伙包揽的外墙保温工程，一直也没签过什么合同条款，当时的工人工资他们并没有拖欠，可后面的余款现在却找各种理由拒绝支付，一共还得有十多万，这是我们这些工程做看到的利益，可到如今却迟迟讨要不上来，请问我们该咋办？希望能够收到回复，谢谢了。,应当支付你加班费，如果公司拒绝，你可以向劳动仲裁提起仲裁，要求公司支付即可。,工伤事故
请帮帮忙——我家是农村的秋收的时候顾的收割机结果父亲不小心把手的食指给演折了住了5天院后出院回家在家养着可是地还没收完收割机的主人答应把地给收回来可是之前割倒了一部分他就不管了而且还要要油钱可是我爸爸现在什么活都不能干了我想问一下应该怎么解决这个问题,只要是没有侵犯别人的隐私，那么就应当是合法取得的，可以作为证据。,工伤事故
工资争议——1、我们公司（项目部）扣掉今年1月份30%工资不发了，剩余70%工资今年年底才给发。公司说原因是今年春节提前放假了，（大概提前10天放假的），提前放假是公司提出来的，这种情况应该扣30%的工资吗？如果起诉的话能所要拖欠的全部工资吗？可以提出赔偿吗？2、今年3、4月份（已经怀孕7个月）公司扣了我产前检查3天工资和双休日8天工资，请问应该扣吗？如果起诉的话能所要拖欠的全部工资吗？可以提出赔偿吗？,如果你感觉被骗了，你只能报警。但你们之间的合约是有效的，至于你能否刻制成功，可能是能力的问题，但不排除有诈骗的可能性。,工伤事故
上班时吃饭中毒是否属于工伤——上班时间内因吃饭致食物中毒是否属于工伤？,你们员工的工资，应当由公司支付，若公司被封，那么在强制执行时，应当优先支付你们员工的工资。,工伤事故
怎么处理工钱——包工头拿完钱，没有给请工人，怎么处理,在这种情况下，劳动局的答复是正确的，你们直接向法院提起民事诉讼，要求此厂对你爸进行民事侵权赔偿即可。,工伤事故
帮帮忙——老板和我签订了劳动合同，规定如果离职不能在同城从事同样的工作，这样的条款有效吗,这是不合理的，无正当理由不得扣你工资。,工伤事故
讨债——我的老板欠我工资给我打了欠条如果去法院告他是否能赢,你只需要提前一个月通知公司你辞职即可。公司没正当理由不得拒绝。病假期间你的工资根据你的病情治疗时间来确定。你可以要求公司为你补交社保。,工伤事故
关于言论是否侵害企业名誉——大学生假期间在五星级酒店临时做服务员，没有签订合同，原答应15元一个小时，后结工资时他们只说给10元一小时。当时气氛之下在酒店微博发布说他们苛扣学生工资，不配作为五星级酒店的话，但是说的话全是事实。由于他们的这次招聘是外包给外面广告公司的，所以广告公司的人说我的言论会给公司造成影响，如果公司起诉我完全与他们无关。第二天我就把微博删除了。我想问这种情况公司会起诉我吗？如果起诉的话我有责任吗？,如果属于劳动关系，在这次事故中不是负主要责任或者全部责任的，可以认定为工伤，依法享受工伤待遇。,工伤事故
工伤补偿——我叔叔1958年在大型国有煤矿工作时身体负伤并造成残疾，当时当地医院开具了工伤证明，单位也出具了工伤证明，但一直未享受工伤赔偿，请问现在还能申请工伤并得到相应补偿吗,您好，您可以要求企业支付未签劳动合同的双倍工资、补缴社保、加班工资等，并可以要求企业按照每工作一年支付一个月工资标准的补偿。,工伤事故
建设合同是否有效——与甲方签订合同时，有一条内容是：发生工伤事故应由乙方全部负责，请问此合同是否有效？究竟该由谁负责民工的工伤医疗费和赔偿费？,如果你们违反了公司的规章制度，那么公司有权对你们进行处罚。,工伤事故
员工工资问题——我们是英德市**玻璃有限公司土建项目部管理人员6人分别负责土建工程施工管理、资料收集、测量放线、电工、仓管收发等工作。从2009年至今已有近四年的工作时间，一直都敬业积极，合作愉快；但自2012年1月份至9月份雇主没有给我们发放工资；期间我们曾多次致电老板要求发放工资，都未有答复，我们的工资是按月薪计，以上情况已在2012年9月29日向英德市连江口镇劳动部门提出诉求，要求帮助追回我们应得的工资；在劳动所调平过程中，厂方代表竟说出违背良心的话，说我们6人工资已经发放；英德市**玻璃有限公司的所有土建项目工程挂靠广东省**建设（集团）有限公司施工，而我们的工资由英德市**玻璃有限公司老板内部其它公司的财务以广东省**建设（集团）有限公司的名义发放现金工资给我们，而我们的工资表由英德市鸿泰玻璃有限公司老板内部其它公司的财务全部收回；我们的工资该如何追讨？？？dirwey@163.com,如果你确实存在工作失误，那么你应当赔偿公司的损失。你可以与你们原单位的领导协商一下，看看如何解决。,工伤事故
一名普通劳动者依法维权的悲痛遭遇——劳动争议纠纷案件（续）本案事实：诉讼请求人依法在用人单位内部提起申诉，单位领导及上级领导均不给予解决；却还遭到迫害。本诉讼人无奈只好拿起法律武器，向本市劳动仲裁委员会依法提起诉求用人单位应当支付克扣、拖欠本人工资等；可是，劳动仲裁审理人员却押案长达91天，且对申请人的诉求事实不予认定、有法不依的枉法裁定。本诉讼人无奈又依法诉讼到本市管辖区法院，区法院押案不审理长达8个多月，违反法律规定6个月审结的规定；本诉讼人向法官要求出具法庭上提交证据收据和复印卷宗，法官却不允许，且本人依法申请证据保全也被审判长个人取消了的事实；区法院的（2010浑民一初字273号）判决，审判人员对本案还是认定事实、适用法律犯严重错误。本诉讼人相信法律是“公正”的，本人又上诉到市中级人民法院，该法院还是驳回上诉维持原判（2011白山民一终字56号）的终审判决。审判人员对本案同是认定事实、适用法律犯严重错误；且审判程序违法。本上诉人又一次依据《中华人民共和国民事诉讼法》第179条相关之规定及审判监督程序向二审法院提起重新审理本案，市中级法院还是押案4个多月不立案、二审法院以询问申诉人程序审理本案后，8个多月不给裁决，本申诉人在这期间曾经多次到市中级法院要求给当事人受理案件通知书、本人在法庭上提供的新证据收据和审理本案裁决书，该法院法官却推脱不给出具。且也不告知当事人应当向上级法院申请再审的规定。使本申诉人于2011年11月8日再次依法向省高级人民法院提起申请再审，可是，省高院电话通知申请人于2012年2月28日上午9时整到庭开听证会，本人提前30分钟到了省高院，法官却9时多了还没有到，我们多人多次打电话才联系到法官，听证程序又改成再次询问当事人的再审审查询问程序。这些审查、再审查，询问、再询问的累诉当事人的事实。本申诉人始终坚持走依法维权的路，可如今已经4年的时间了；本人亲身经历几个司法部门，经过多次审理的所见所闻事实，然而现实却是“官官相护、司法腐败、权利已经大于法律”的事实；我再有相信法律是“公正”的信念和决心，也经不起这种押案、拖案、违反法律程序、事实不认定、有法不依、枉法判决的累诉折磨；更是承受不了单位领导的谩骂、恐吓、打击报复、精神侵害等的魔威。要不是本人依法亲身经历维权的事实，怎么能够相信这是劳动者依法维权真实而最具典型的枉法判决案例！人民法院的法官就是如此“秉公办案”的吗？用什么来保护劳动者的合法权益？法官激化矛盾又怎么能够促进社会和谐，以维护社会稳定为大局？法院这又是怎么推行的“阳光司法”？请问公平正义何在？国家法律的尊严何在？司法公信力何在？这是在践踏国家法律！本人被涉黑凶犯残害的事实：本人于3月3日向法制网询问了上述案件事实后，于3月8日17时20分钟左右在下班回家的路上被凶犯拦路袭击打昏倒地伤害，造成本人身体多处骨折，右眼残疾的重伤残害……。而省高院法官不依法审查本案，却于3月26日对本案作出（2012吉民申字第84号）枉法裁定书，驳回本人的再审申请。劳动者还能依法维护自己的合法权益吗？还能体面劳动吗？还有国家法律吗？劳动者的身体及生命都得不到安全保障，又怎么能够活？而且使我们“活”的有尊严？本受害人诉求国家法律监督部门和纪检监察部门能够对此枉法判决案件进行调查还本受害人一个公道！恳求媒体和法律志愿者给予援助！谢谢！本案当事人（受害人）：高俊平联系电话：135967056872012年9月28日,你可以向当地的劳动局进行举报，或者提起劳动仲裁，要求公司支付你们工资即可。,工伤事故
这笔工钱还能要来吗——去年朋友弄了点建筑活我去干活，没干完我先回来了，活干完了，我问朋友要工钱，他说老板没算我的，以后再问他，他总是支支吾吾，前几天我问老板要工钱，老板说活完了时工钱一起清了，给我朋友了，现在我问朋友要，他却说给我了，还有证人，我让他把证人找来当面对质他又支支吾吾，我想问一下这笔工钱我还能要回来吗？应该怎么要,公司有自己的规章制度，关系出差的问题，是公司的内部规定，公司有权要求员工出差，但不得强迫员工出差。你们天天上班，不能算矿工处理。,工伤事故
未签合同不给档案该怎么办——我是一名刚毕业的大学生，去一家单位面试，未与他们签订任何的用工协议或合同，但档案已经被他们要走，过了一天不想干了，去找他们要档案，可他们就是不给，我该怎么办啊？,你好，据你所述，你与公司已建立劳动关系，但用人单位有多处违法行为，如未依劳动合同法的规定与你签订书面的劳动合同、未缴纳社会保险等。如你不愿意在公司继续工作，你可以选择解除与公司的劳动合同关系，并要求11个月工资的未签订书面劳动合同的赔偿、公司违法解除劳动合同的2个月工资的赔偿金等，同时你还可以要求公司为你补缴社会保险等。若你还想在公司工作，你可以要求确认其解除劳动合同的行为违法。为更好的维护你的合法权益，建议你到当地法律援助中心申请法律援助。以上解答仅供参考！,工伤事故
电信国企老员工被抛弃！！！！——专家们好！我是江西赣州的，2001年1月开始在电信上班的，到现在都上了十几年了，前几年出台劳动法，电信为了减轻负担，规避风险，把我们在农村上班的员工一刀切，并取了一个新名词，叫做代办员，原来有缴社保的，养老保险的，统统都停掉，被告之要自已缴费了，今年七月份开始，乡下上班的又全部都改成合作厅，我们乡下上班的还有好多都是九几年开始在电信上班的人，青春都给了电信，到头来电信把我们抛弃了，老了的时候养老都不知道找谁，这是一个很大的群体，大家怨声载道，却对电信无可奈何，只是这些在电信俸献青春的老实人都不知道在哪里去申诉，不知道如何去保障自已的利益，请专家帮我们想想办法，怎样才能得到公正的待遇。,可以认定为工伤，如果工厂不认定，那么你可以提起劳动仲裁，要求认定为工伤。,工伤事故
工资问题——我们是xx玻璃有限公司土建项目部管理人员6人分别负责土建工程施工管理、资料收集、测量放线、电工、仓管收发等工作。从2009年至今已有近四年的工作时间，一直都敬业积极，合作愉快；但自2012年1月份至9月份雇主没有给我们发放工资；期间我们曾多次致电老板要求发放工资，都未有答复，我们的工资是按月薪计，以上情况已在2012年9月29日向英德市连江口镇劳动部门提出诉求，要求帮助追回我们应得的工资；在劳动所调平过程中，厂方代表竟说出违背良心的话，说我们6人工资已经发放；英德市**有限公司的所有土建项目工程挂靠广东省**建设（集团）有限公司施工，而我们的工资由英德市鸿泰玻璃有限公司老板内部其它公司的财务以广东省煤炭建设（集团）有限公司的名义发放现金工资给我们，而我们的工资表由英德市鸿泰玻璃有限公司老板内部其它公司的财务全部收回；我们的工资该如何追讨？？？谢谢,你如果按照现在的劳动合同法规定来进行的话，你可以要求单位支付你27个月的工资。你已经到了退休的年龄，可以要求单位为你办退休手续。,工伤事故
破产企业职工安置补偿的问题——2003年至2008年签订5年劳动合同，工作至2005年起不能支付工资，欠薪5个月，厂区及宿舍停电、停水，已无法正常运营，因此离开（2004年公司转给另一公司经营）。2008年6月公司宣布破产，与以前的公司签订劳动合同规定“如因产权转移、改变经营方式或气压原因以致生产经营终止，从而造成提前解除劳动合同，公司需一次性赔偿一定金额”，是否能申请此项权益？另外除欠薪外是否有工作一年补偿一个月工资的规定？如有此项赔偿，其计算的月工资如何规定？谢谢！！,您好，可以向劳动行政部门投诉或者申请仲裁。,工伤事故
破产企业职工安置补偿的问题——2003年至2008年签订5年劳动合同，工作至2005年6月公司不能支付工资，欠薪5个月，厂区及宿舍停电、停水，已无法正常运营，因此离开（2004年公司转给另一公司经营）。2008年6月公司宣布破产，与以前的公司签订劳动合同规定“如因产权转移、改变经营方式或气压原因以致生产经营终止，从而造成提前解除劳动合同，公司需一次性赔偿一定金额”，是否能申请此项权益？另外除欠薪外是否有工作一年补偿一个月工资的规定？如有此项赔偿，其计算的月工资如何规定？谢谢！！,如果公司多次无故停薪而无合法解释，那公司就具有违反劳动合同法的客观事实，你可以主动辞工、提前解除劳动合同，并要求公司依照劳动合同法的相关规定，向你支付补偿金等。,工伤事故
电信国企老员工被抛弃！！！！——专家们好！我是2001年1月开始在电信上班的，到现在都上了十几年了，前几年出台劳动法，电信为了减轻负担，规避风险，把我们在农村上班的员工一刀切，并取了一个新名词，叫做代办员，原来有缴社保的，养老保险的，统统都停掉，被告之要自已缴费了，今年七月份开始，乡下上班的又全部都改成合作厅，我们乡下上班的还有好多都是九几年开始在电信上班的人，青春都给了电信，到头来电信把我们抛弃了，老了的时候养老都不知道找谁，这是一个很大的群体，大家怨声载道，却对电信无可奈何，只是这些在电信俸献青春的老实人都不知道在哪里去申诉，不知道如何去保障自已的利益，请专家帮我们想想办法，怎样才能得到公正的待遇。,全体员工可以向劳动部门反映，要求予以行政处理；你们也可以直接向劳动部门提起劳动争议仲裁，裁决企业及时支付工资及相关补偿金。,工伤事故
工资问题——我们是英德市玻璃有限公司土建项目部管理人员6人分别负责土建工程施工管理、资料收集、测量放线、电工、仓管收发等工作。从2009年至今已有近四年的工作时间，一直都敬业积极，合作愉快；但自2012年1月份至9月份雇主没有给我们发放工资；期间我们曾多次致电老板要求发放工资，都未有答复，我们的工资是按月薪计，以上情况已在2012年9月29日向英德市连江口镇劳动部门提出诉求，要求帮助追回我们应得的工资；在劳动所调平过程中，厂方代表竟说出违背良心的话，说我们6人工资已经发放；英德市鸿泰玻璃有限公司的所有土建项目工程挂靠广东省煤炭建设（集团）有限公司施工，而我们的工资由英德市鸿泰玻璃有限公司老板内部其它公司的财务以广东省煤炭建设（集团）有限公司的名义发放现金工资给我们，而我们的工资表由英德市鸿泰玻璃有限公司老板内部其它公司的财务全部收回；我们的工资该如何追讨？？？谢谢dirwey@163.com,解除劳动合同无效，可以向当地的劳动仲裁部门申请仲裁。,工伤事故
工伤怎么处理——我舅舅在做工的时候把胳膊夹掉了应该怎么赔偿,你说的是安全生产事故，没有劳动关系，不能享受工伤待遇，那么甲没有资质，你与他要承担连带责任。,工伤事故
郑海鹏不立案宜昌市安监局男局长徐浩瀚对吗——湖北省宜昌市高新区区长郑海鹏13972005486宜昌市安监局男局长徐浩瀚不给宜昌市东方威尼斯假日酒店有限公司职业病七级工伤残疾人黄楚平工伤工资！不立案受理宋文豹杨栋梁劳动争议仲裁犯罪吗？,找相关劳动部门进行仲裁，或向法院起诉,工伤事故
我们的工资就真的拿不到了吗——苏州格莱蔓化妆品有限公司内有个（米洋服饰有限公司）欠我们10个多月的工资了，老板不见了电话也不接，我们的劳动仲裁日期已过开庭那天我们没有到场，他们叫我们去法院，到法院又不受理。我们现在不知道找那个部门解决了。我和弟弟的10多万元工资就真的没法拿到了吗？请好心人帮帮我们。,建议向当地的劳动监察部门举报、投诉。,工伤事故
